"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명"
"3000000","CDFH3301062016000008","20161214","","04","취소/말소/만료/정지/중지","35","직권말소","20180702","","","","","","","서울특별시 종로구 인의동 48-2번지 ","서울특별시 종로구 종로 183 지하2층 10호 (인의동 효성주얼리시티)","03130","라인 GYM 휘트니스","20180702164040","I","2018-08-31 23:59:59.0","","199812.609633255    ","452132.648343993    ","체력단련장업","사립","","1","","89808.14","","",""
"3000000","CDFH3301062011000003","20110620","","04","취소/말소/만료/정지/중지","35","직권말소","20180702","","","","","","110040","서울특별시 종로구 통의동 35-41번지 우진빌딩 34층 ","서울특별시 종로구 자하문로4길 6 (통의동)","03044","엠투짐","20180702163857","I","2018-08-31 23:59:59.0","","197524.187842891    ","452766.601758852    ","체력단련장업","사립","","","","","","",""
"3000000","CDFH3301062012000002","20120924","","04","취소/말소/만료/정지/중지","35","직권말소","20150925","","","","","","110880","서울특별시 종로구 숭인동 310번지 ","서울특별시 종로구 종로 344 (숭인동)","03114","나인짐휘트니스","20150925104624","I","2018-08-31 23:59:59.0","","201350.473375538    ","452279.7442603      ","체력단련장업","사립","","3","","","","",""
"3000000","CDFH3301061995000003","19950621","","01","영업/정상","13","영업중","","","","","02-738-7861","","","서울특별시 종로구 내자동 1-3번지 ","서울특별시 종로구 자하문로 3 (내자동)","03041","경복궁휘트니스","20200304153548","U","2020-03-06 02:40:00.0","","197482.188408438    ","452684.539178659    ","체력단련장업","사립","","","0","0","","",""
"3220000","CDFH3301062021000032","20210630","","01","영업/정상","13","영업중","","","","","02-2135-2556","","","서울특별시 강남구 역삼동 826-21 미왕빌딩","서울특별시 강남구 강남대로 364 미왕빌딩 지하2층 (역삼동)","06241","슬릭 강남 캠프","20210630155643","I","2020-12-07 00:02:00.0","","202520.618826739","443705.648259719","","","","","","","","",""
"3000000","CDFH3301062002000001","20020114","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 낙원동 150-1번지 파고다빌딩 ","서울특별시 종로구 수표로26길 12 (낙원동)","03139","파고다","20200304154351","U","2020-03-06 02:40:00.0","","199028.829510033    ","452167.894965375    ","체력단련장업","사립","","","0","0","","",""
"3000000","CDFH3301062002000002","20020116","","01","영업/정상","13","영업중","","","","","02-740-4211","","","서울특별시 종로구 원남동 66-21번지 보령빌딩 ","서울특별시 종로구 창경궁로 136 (원남동)","03127","보령헬스피아","20200103140143","U","2020-01-05 02:40:00.0","","199749.709303956    ","452471.681673191    ","체력단련장업","사립","","","","","","",""
"3000000","CDFH3301062007000001","20070820","","01","영업/정상","13","영업중","","","","","02-2250-7141","","","서울특별시 종로구 숭인동 1388번지 동양파라빌 ","서울특별시 종로구 난계로 251 지하1층 (숭인동)","03116","제이휘트니스","20200331104005","U","2020-04-02 02:40:00.0","","201946.86632604     ","452416.591916256    ","체력단련장업","사립","","1","","","","",""
"3010000","CDFH3301062020000002","20200120","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 신당동 52-228 준빌딩","서울특별시 중구 퇴계로86길 70 준빌딩 3층 (신당동)","04585","베네핏","20210111155638","U","2020-11-30 23:03:00.0","","201586.751099659","451144.829280191","","","","","","","","",""
"3000000","CDFH3301062004000005","20040917","","01","영업/정상","13","영업중","","","","","744-3373","","110460","서울특별시 종로구 연건동 198-7번지 ","서울특별시 종로구 율곡로 202-7 (연건동)","03127","제일메가스포","20141230175850","I","2018-08-31 23:59:59.0","","200055.617260646    ","452600.848170354    ","체력단련장업","사립","","","","","","",""
"3000000","CDFH3301062005000001","20050114","","01","영업/정상","13","영업중","","","","","02-741-3303","","110522","서울특별시 종로구 명륜2가 211번지 유니지오 빌딩 6층 ","서울특별시 종로구 성균관로 12 (명륜2가)","03074","AB휘트니스클럽","20170807103342","I","2018-08-31 23:59:59.0","","199769.96511678     ","453520.42735819     ","체력단련장업","사립","","1","","","","",""
"3090000","CDFH3301062021000004","20211014","","01","영업/정상","13","영업중","","","","","","","","서울특별시 도봉구 방학동 718-7 이에스에이아파트","서울특별시 도봉구 마들로 657 2층 224호 (방학동 이에스에이아파트)","01332","핏걸(방학점)","20211014090214","I","2020-10-30 23:06:00.0","","203946.218925234","462919.219463289","","","","","","","","",""
"3000000","CDFH3301062010000002","20100331","","01","영업/정상","13","영업중","","","","","02-742-0747","","","서울특별시 종로구 창신동 23-76 브라운스톤 지하1층","서울특별시 종로구 지봉로 81 지하1층 (창신동 브라운스톤 창신)","03095","에이블짐창신역점","20200720190052","U","2019-12-06 22:02:00.0","","201258.062657124","452787.132831042","","","","","","","","",""
"3000000","CDFH3301062006000003","20061220","","01","영업/정상","13","영업중","","","","","02-733-0114","","","서울특별시 종로구 내수동 72번지 경희궁의아침 3단지 ","서울특별시 종로구 사직로8길 34 B2층 (내수동)","03174","주-스포짐","20181022094756","U","2018-10-24 02:37:18.0","","197465.223921125    ","452366.613899898    ","체력단련장업","사립","","","","","","",""
"3000000","CDFH3301062019000002","20190716","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 내수동 95번지 경희궁 파크팰리스 ","서울특별시 종로구 사직로8길 20 B1층 109호 (내수동 경희궁 파크팰리스)","03174","한상현GYM","20200312132426","U","2020-03-14 02:40:00.0","","197329.898847331    ","452432.501606302    ","체력단련장업","사립","","1","","41113.24","","",""
"3000000","CDFH3301062019000006","20191106","","03","폐업","03","폐업","20200924","","","","","","","서울특별시 종로구 관철동 7-5","서울특별시 종로구 삼일대로17길 8 대신빌딩  (관철동)","03190","아지트","20200924130427","U","2019-12-08 22:06:00.0","","198797.140043517","451887.51214766","","","","","","","","",""
"3000000","CDFH3301062007000003","20071128","","03","폐업","03","폐업","20210525","","","","02-747-9686","","110524","서울특별시 종로구 명륜4가 188-4 동화빌딩 4층","서울특별시 종로구 창경궁로 234 (명륜4가)","03079","바디스타3","20210525133445","U","2020-12-04 22:07:00.0","","199799.941178077","453354.639847989","","","","","","","","",""
"3200000","CDFH3301062018000008","20181205","","01","영업/정상","13","영업중","","","","","02-877-8296","","","서울특별시 관악구 봉천동 1685-15","서울특별시 관악구 남부순환로 1909 지하1층 (봉천동)","08742","혁짐","20210416091415","U","2020-12-03 23:08:00.0","","196534.587783352","441771.521576822","","","","","","","","",""
"3000000","CDFH3301062019000005","20191022","","01","영업/정상","13","영업중","","","","","02-6370-5154","","","서울특별시 종로구 공평동 5-1","서울특별시 종로구 우정국로 26 센트로폴리스 빌딩 3층 (공평동)","03161","센트로폴리스 피트니스","20210806173829","U","2020-12-08 00:08:00.0","","198481.412657615","452177.123807393","","","","","","","","",""
"3000000","CDFH3301062016000006","20160812","","01","영업/정상","13","영업중","","","","","02-765-4202","","","서울특별시 종로구 연건동 28-2번지 학생관5 2층 ","서울특별시 종로구 대학로 103 2층 (연건동 학생관5)","03080","필웨이","20170418135305","I","2018-08-31 23:59:59.0","","199884.542817692    ","453159.275389535    ","체력단련장업","사립","","1","","","","",""
"3000000","CDFH3301062016000007","20161028","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 종로3가 119번지 지하1층 ","서울특별시 종로구 종로 120 지하1층 (종로3가 동영타워)","03192","원알엠피트니스","20180326091844","I","2018-08-31 23:59:59.0","","199135.532973288    ","451976.436039296    ","체력단련장업","사립","","1","","","","",""
"3000000","CDFH3301062017000001","20170222","","01","영업/정상","13","영업중","","","","","02-395-0653","","","서울특별시 종로구 평창동 158-1번지 ","서울특별시 종로구 평창문화로 75 B동 3층 301호 (평창동 글로리아타운)","03009","PT.ROOT","20170607113316","I","2018-08-31 23:59:59.0","","197212.364862058    ","456055.205802855    ","체력단련장업","사립","","1","","1241.28","","",""
"3000000","CDFH3301062017000002","20171121","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 내수동 95번지 경희궁 파크팰리스 ","서울특별시 종로구 사직로8길 20 112호 (내수동 경희궁 파크팰리스)","03174","몬스터짐 광화문본점","20190412090559","U","2019-04-14 02:40:00.0","","197329.898847331    ","452432.501606302    ","체력단련장업","사립","","1","","","","",""
"3000000","CDFH3301062018000001","20180315","","01","영업/정상","13","영업중","","","","","02-396-0653","","","서울특별시 종로구 구기동 95-16번지 ","서울특별시 종로구 진흥로22길 8-1 (구기동)","03012","피티루트","20180315082903","I","2018-08-31 23:59:59.0","","196248.34462033     ","456039.354846116    ","체력단련장업","사립","","1","","549.01","","",""
"3000000","CDFH3301062018000002","20180501","","01","영업/정상","13","영업중","","","","","02-395-2234","","","서울특별시 종로구 평창동 158-1번지 글로리아타운 ","서울특별시 종로구 평창문화로 75 글로리아타운 2층 203~204호 (평창동)","03009","로얄EMS.PT","20180501142152","I","2018-08-31 23:59:59.0","","197212.364862058    ","456055.205802855    ","체력단련장업","사립","","","","9936","","",""
"3000000","CDFH3301062019000001","20190114","","01","영업/정상","13","영업중","","","","","02-739-9618","","","서울특별시 종로구 신문로1가 116번지 에스타워 ","서울특별시 종로구 새문안로 82 에스타워 지하1층 (신문로1가)","03185","스포애니 광화문역점","20190114162235","I","2019-01-16 02:20:50.0","","197626.497681648    ","451938.484384565    ","체력단련장업","사립","","","","22413.21","","",""
"3000000","CDFH3301062016000001","20160217","","01","영업/정상","13","영업중","","","","","070-7664-9682","","","서울특별시 종로구 내수동 95번지 107호","서울특별시 종로구 사직로8길 20 107호 (내수동 파크팰리스)","03174","바디밸런스","20160321135841","I","2018-08-31 23:59:59.0","","197329.898847331    ","452432.501606302    ","체력단련장업","사립","","1","","","","",""
"3000000","CDFH3301062016000003","20160314","","01","영업/정상","13","영업중","","","","","070-7534-9682","","","서울특별시 종로구 사직동 9번지 ","서울특별시 종로구 사직로8길 4 301동 B108호 (사직동 광화문풍림스페이스본)","03168","100일 PT 샵","20160314174427","I","2018-08-31 23:59:59.0","","197181.393301659    ","452458.826651573    ","체력단련장업","사립","","1","","","","",""
"3000000","CDFH3301062016000004","20160316","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 삼청동 12번지 ","서울특별시 종로구 삼청로 135 (삼청동)","03049","디앤브이 피트니스","20160321135351","I","2018-08-31 23:59:59.0","","198298.906169446    ","453910.967262018    ","체력단련장업","사립","","1","","","","",""
